"","x"
"28651","79758"
"28652","79781"
"28653","79788"
"28654","79834"
"28655","79842"
"28656","79845"
"28657","79848"
"28658","36740"
"28659","82637"
"28660","79852"
"28661","79854"
"28662","79920"
"28663","79924"
"28664","79938"
"28665","96088"
"28666","54149"
"28667","26574"
"28668","63774"
"28669","30415"
"28670","98136"
"28671","01863"
"28672","41049"
"28673","71279"
"28674","15629"
"28675","15756"
"28676","17043"
"28677","15447"
"28678","85602"
"28679","86401"
"28680","10311"
"28681","54441"
"28682","20710"
"28683","82512"
"28684","24485"
"28685","41390"
"28686","05764"
"28687","84531"
"28688","93001"
"28689","35006"
"28690","19703"
"28691","83428"
"28692","53075"
"28693","30523"
"28694","32925"
"28695","32046"
"28696","04019"
"28697","01254"
"28698","11751"
"28699","13417"
"28700","73135"
"28701","74753"
"28702","74016"
"28703","95514"
"28704","74536"
"28705","74052"
"28706","97720"
"28707","97885"
"28708","97823"
"28709","17861"
"28710","18352"
"28711","43972"
"28712","30165"
"28713","33051"
"28714","81252"
"28715","81630"
"28716","32348"
"28717","06377"
"28718","71254"
"28719","04050"
"28720","42071"
"28721","01360"
"28722","89510"
"28723","59317"
"28724","04732"
"28725","53726"
"28726","21644"
"28727","89008"
"28728","12979"
"28729","46151"
"28730","02537"
"28731","04945"
"28732","49684"
"28733","63703"
"28734","03858"
"28735","64723"
"28736","05070"
"28737","97812"
"28738","74764"
"28739","37317"
"28740","75661"
"28741","20628"
"28742","49801"
"28743","59501"
"28744","88434"
"28745","89311"
"28746","49106"
"28747","25981"
"28748","08555"
"28749","08212"
"28750","14901"
"28751","44044"
"28752","23310"
"28753","74035"
"28754","43533"
"28755","74560"
"28756","36832"
"28757","36579"
"28758","32461"
"28759","82190"
"28760","19123"
"28761","36612"
"28762","35035"
"28763","35549"
"28764","99733"
"28765","99569"
"28766","85006"
"28767","85924"
"28768","85354"
"28769","36455"
"28770","10153"
"28771","71701"
"28772","74743"
"28773","97523"
"28774","88317"
"28775","29927"
"28776","57717"
"28777","13338"
"28778","73719"
"28779","74462"
"28780","24920"
"28781","95634"
"28782","25514"
"28783","36353"
"28784","35120"
"28785","35443"
"28786","35460"
"28787","36425"
"28788","99672"
"28789","99785"
"28790","85264"
"28791","72543"
"28792","87539"
"28793","72823"
"28794","93527"
"28795","93023"
"28796","95720"
"28797","28777"
"28798","24465"
"28799","23405"
"28800","35603"
"28801","36064"
"28802","36456"
"28803","88020"
"28804","35074"
"28805","36277"
"28806","99676"
"28807","85936"
"28808","71913"
"28809","71753"
"28810","72069"
"28811","72636"
"28812","93225"
"28813","90232"
"28814","10154"
"28815","93207"
"28816","93664"
"28817","81423"
"28818","36773"
"28819","36785"
"28820","72727"
"28821","71857"
"28822","72854"
"28823","72426"
"28824","71770"
"28825","14854"
"28826","72532"
"28827","94706"
"28828","95247"
"28829","95537"
"28830","93927"
"28831","81059"
"28832","06062"
"28833","06081"
"28834","30088"
"28835","29135"
"28836","49864"
"28837","16843"
"28838","29621"
"28839","18032"
"28840","37370"
"28841","15510"
"28842","17317"
"28843","17039"
"28844","77423"
"28845","76450"
"28846","77963"
"28847","58045"
"28848","76182"
"28849","75961"
"28850","79703"
"28851","76021"
"28852","75831"
"28853","77488"
"28854","90804"
"28855","95528"
"28856","81403"
"28857","06751"
"28858","07607"
"28859","20057"
"28860","33063"
"28861","32530"
"28862","30665"
"28863","83330"
"28864","60930"
"28865","46991"
"28866","46155"
"28867","20245"
"28868","32544"
"28869","85610"
"28870","30534"
"28871","31018"
"28872","31554"
"28873","83840"
"28874","83544"
"28875","96704"
"28876","60470"
"28877","61079"
"28878","52778"
"28879","83864"
"28880","36480"
"28881","93652"
"28882","61929"
"28883","83335"
"28884","60934"
"28885","47460"
"28886","50598"
"28887","51238"
"28888","51020"
"28889","41858"
"28890","40310"
"28891","42370"
"28892","47382"
"28893","78851"
"28894","79236"
"28895","79930"
"28896","20129"
"28897","84052"
"28898","23881"
"28899","99155"
"28900","23401"
"28901","25002"
"28902","24887"
"28903","04450"
"28904","26143"
"28905","52346"
"28906","67511"
"28907","40311"
"28908","41171"
"28909","42102"
"28910","70080"
"28911","04922"
"28912","04763"
"28913","02466"
"28914","42060"
"28915","56501"
"28916","40071"
"28917","42726"
"28918","42757"
"28919","40360"
"28920","70047"
"28921","71469"
"28922","04355"
"28923","48188"
"28924","48315"
"28925","66622"
"28926","48034"
"28927","48227"
"28928","55087"
"28929","55433"
"28930","63638"
"28931","04254"
"28932","48866"
"28933","48816"
"28934","49849"
"28935","55450"
"28936","04944"
"28937","56376"
"28938","39483"
"28939","38869"
"28940","39366"
"28941","65340"
"28942","65742"
"28943","64147"
"28944","84526"
"28945","37362"
"28946","82009"
"28947","98109"
"28948","82301"
"28949","82516"
"28950","82442"
"28951","30912"
"28952","54104"
"28953","94567"
"28954","24570"
"28955","53203"
"28956","05356"
"28957","95979"
"28958","04762"
"28959","83645"
"28960","72035"
"28961","07961"
"28962","64149"
"28963","59059"
"28964","39641"
"28965","39327"
"28966","63880"
"28967","64106"
"28968","65062"
"28969","04939"
"28970","68510"
"28971","87325"
"28972","87930"
"28973","88120"
"28974","13856"
"28975","10027"
"28976","13420"
"28977","68461"
"28978","59446"
"28979","59740"
"28980","37098"
"28981","64744"
"28982","65215"
"28983","03604"
"28984","03242"
"28985","89310"
"28986","07803"
"28987","07627"
"28988","11575"
"28989","68925"
"28990","27576"
"28991","35221"
"28992","05450"
"28993","27893"
"28994","28667"
"28995","45780"
"28996","88343"
"28997","07203"
"28998","87578"
"28999","13438"
"29000","13617"
"29001","10199"
"29002","10002"
"29003","18915"
"29004","69125"
"29005","59052"
"29006","02863"
"29007","45651"
"29008","37374"
"29009","43749"
"29010","44217"
"29011","14605"
"29012","74966"
"29013","40220"
"29014","15321"
"29015","52591"
"29016","25141"
"29017","28675"
"29018","74463"
"29019","05738"
"29020","57772"
"29021","36567"
"29022","35620"
"29023","86022"
"29024","99901"
"29025","35447"
"29026","93436"
"29027","86520"
"29028","85645"
"29029","28420"
"29030","28350"
"29031","58652"
"29032","14514"
"29033","97845"
"29034","15419"
"29035","97883"
"29036","35959"
"29037","15353"
"29038","17027"
"29039","17827"
"29040","29556"
"29041","11767"
"29042","74501"
"29043","97056"
"29044","73852"
"29045","97874"
"29046","97373"
"29047","72438"
"29048","17925"
"29049","15323"
"29050","43750"
"29051","02875"
"29052","57475"
"29053","37774"
"29054","15731"
"29055","15489"
"29056","15945"
"29057","97413"
"29058","71945"
"29059","97429"
"29060","97621"
"29061","17815"
"29062","19018"
"29063","16323"
"29064","15144"
"29065","44838"
"29066","45416"
"29067","29073"
"29068","57644"
"29069","06243"
"29070","38485"
"29071","57788"
"29072","38343"
"29073","38075"
"29074","18935"
"29075","76234"
"29076","77507"
"29077","32570"
"29078","95928"
"29079","66224"
"29080","80428"
"29081","61603"
"29082","02045"
"29083","04675"
"29084","55605"
"29085","20667"
"29086","38040"
"29087","37160"
"29088","15359"
"29089","15784"
"29090","78947"
"29091","80545"
"29092","77342"
"29093","76539"
"29094","37917"
"29095","38577"
"29096","23923"
"29097","24528"
"29098","23294"
"29099","98255"
"29100","98819"
"29101","26201"
"29102","99603"
"29103","83342"
"29104","24747"
"29105","26208"
"29106","77045"
"29107","78024"
"29108","79081"
"29109","22942"
"29110","23337"
"29111","23140"
"29112","98251"
"29113","98537"
"29114","19973"
"29115","99102"
"29116","25304"
"29117","26250"
"29118","84648"
"29119","84701"
"29120","23486"
"29121","75119"
"29122","79331"
"29123","78133"
"29124","75844"
"29125","33701"
"29126","23930"
"29127","22044"
"29128","22657"
"29129","24370"
"29130","98816"
"29131","23313"
"29132","25090"
"29133","99140"
"29134","84533"
"29135","22727"
"29136","33018"
"29137","23606"
"29138","49519"
"29139","02379"
"29140","27537"
"29141","10965"
"29142","73933"
"29143","97544"
"29144","45620"
"29145","29655"
"29146","79371"
"29147","83672"
"29148","28602"
"29149","77422"
"29150","37727"
"29151","54534"
"29152","60926"
"29153","90505"
"29154","86547"
"29155","24731"
"29156","47160"
"29157","03291"
"29158","32680"
"29159","62362"
"29160","56628"
"29161","10470"
"29162","14722"
"29163","97033"
"29164","97641"
"29165","57559"
"29166","86504"
"29167","95445"
"29168","30664"
"29169","83218"
"29170","36756"
"29171","80939"
"29172","30456"
"29173","83244"
"29174","99706"
"29175","56091"
"29176","71101"
"29177","98438"
"29178","15780"
"29179","73667"
"29180","52767"
"29181","35634"
"29182","86033"
"29183","90277"
"29184","95675"
"29185","53529"
"29186","26802"
"29187","89314"
"29188","07632"
"29189","87037"
"29190","07074"
"29191","06082"
"29192","83251"
"29193","93532"
"29194","04554"
"29195","45217"
"29196","36310"
"29197","78242"
"29198","95684"
"29199","78256"
"29200","95721"
"29201","78339"
"29202","62087"
"29203","78341"
"29204","78342"
"29205","78355"
"29206","78357"
"29207","78359"
"29208","78361"
"29209","95820"
"29210","33767"
"29211","33132"
"29212","42420"
"29213","99832"
"29214","66043"
"29215","66782"
"29216","55802"
"29217","04413"
"29218","11030"
"29219","27960"
"29220","74745"
"29221","11201"
"29222","57580"
"29223","60653"
"29224","01255"
"29225","83202"
"29226","55725"
"29227","04538"
"29228","10538"
"29229","27978"
"29230","97031"
"29231","79346"
"29232","94525"
"29233","34242"
"29234","32568"
"29235","93422"
"29236","20764"
"29237","52101"
"29238","50473"
"29239","01901"
"29240","50559"
"29241","04671"
"29242","63028"
"29243","59313"
"29244","38848"
"29245","39183"
"29246","01092"
"29247","50840"
"29248","78377"
"29249","95831"
"29250","78380"
"29251","78389"
"29252","78393"
"29253","95915"
"29254","95916"
"29255","78405"
"29256","78412"
"29257","95939"
"29258","49855"
"29259","95942"
"29260","95945"
"29261","78504"
"29262","95965"
"29263","95966"
"29264","95971"
"29265","95973"
"29266","43701"
"29267","25262"
"29268","26711"
"29269","66775"
"29270","25661"
"29271","98101"
"29272","24983"
"29273","99755"
"29274","99657"
"29275","99927"
"29276","86045"
"29277","72014"
"29278","93930"
"29279","95364"
"29280","49862"
"29281","91367"
"29282","90066"
"29283","98550"
"29284","58554"
"29285","19320"
"29286","97867"
"29287","36051"
"29288","82701"
"29289","97904"
"29290","35660"
"29291","59870"
"29292","72424"
"29293","71957"
"29294","71726"
"29295","90038"
"29296","90805"
"29297","95486"
"29298","96025"
"29299","96013"
"29300","81143"
"29301","58001"
"29302","68108"
"29303","39565"
"29304","45663"
"29305","29572"
"29306","08884"
"29307","79839"
"29308","79252"
"29309","12814"
"29310","43933"
"29311","24263"
"29312","05250"
"29313","03911"
"29314","99114"
"29315","35619"
"29316","99628"
"29317","95983"
"29318","95987"
"29319","78549"
"29320","95988"
"29321","78561"
"29322","96010"
"29323","96011"
"29324","99552"
"29325","39096"
"29326","96017"
"29327","96022"
"29328","96028"
"29329","96031"
"29330","96039"
"29331","96044"
"29332","96046"
"29333","78582"
"29334","96048"
"29335","96050"
"29336","87420"
"29337","96052"
"29338","96056"
"29339","96058"
"29340","78586"
"29341","96059"
"29342","81631"
"29343","20003"
"29344","06103"
"29345","31535"
"29346","30820"
"29347","48157"
"29348","39842"
"29349","31321"
"29350","83253"
"29351","60070"
"29352","83627"
"29353","60074"
"29354","47995"
"29355","34748"
"29356","32681"
"29357","31029"
"29358","08402"
"29359","31549"
"29360","83327"
"29361","96765"
"29362","62292"
"29363","61353"
"29364","47596"
"29365","50430"
"29366","67560"
"29367","99740"
"29368","99683"
"29369","48059"
"29370","85054"
"29371","72150"
"29372","72112"
"29373","94110"
"29374","95383"
"29375","92274"
"29376","96061"
"29377","95476"
"29378","90212"
"29379","95425"
"29380","28531"
"29381","93634"
"29382","95835"
"29383","96015"
"29384","80511"
"29385","06108"
"29386","81415"
"29387","96074"
"29388","78602"
"29389","96084"
"29390","78606"
"29391","03602"
"29392","96091"
"29393","96096"
"29394","96101"
"29395","96103"
"29396","96108"
"29397","96113"
"29398","96117"
"29399","96125"
"29400","96126"
"29401","78629"
"29402","74759"
"29403","96134"
"29404","96145"
"29405","96148"
"29406","78653"
"29407","78654"
"29408","42066"
"29409","42256"
"29410","40033"
"29411","71107"
"29412","70057"
"29413","10302"
"29414","04239"
"29415","04234"
"29416","21863"
"29417","02032"
"29418","48003"
"29419","49261"
"29420","55341"
"29421","55918"
"29422","42733"
"29423","40057"
"29424","57754"
"29425","21794"
"29426","04766"
"29427","01242"
"29428","01270"
"29429","55723"
"29430","56601"
"29431","56046"
"29432","55101"
"29433","65542"
"29434","64656"
"29435","86435"
"29436","29902"
"29437","89049"
"29438","32347"
"29439","32564"
"29440","33521"
"29441","31539"
"29442","30824"
"29443","30623"
"29444","96815"
"29445","96853"
"29446","61091"
"29447","16402"
"29448","83555"
"29449","60428"
"29450","62688"
"29451","78663"
"29452","78701"
"29453","78721"
"29454","78741"
"29455","78756"
"29456","78801"
"29457","78832"
"29458","84753"
"29459","78837"
"29460","78840"
"29461","78861"
"29462","78871"
"29463","78872"
"29464","78873"
"29465","78933"
"29466","78940"
"29467","78945"
"29468","78946"
"29469","12776"
"29470","03583"
"29471","89178"
"29472","08095"
"29473","07208"
"29474","13364"
"29475","59639"
"29476","59643"
"29477","59010"
"29478","28601"
"29479","28109"
"29480","38141"
"29481","88119"
"29482","88418"
"29483","12775"
"29484","10456"
"29485","59033"
"29486","59058"
"29487","11565"
"29488","12069"
"29489","28786"
"29490","27827"
"29491","38041"
"29492","44825"
"29493","45106"
"29494","73114"
"29495","60113"
"29496","47683"
"29497","47401"
"29498","46323"
"29499","50029"
"29500","50142"
"29501","51036"
"29502","14227"
"29503","50242"
"29504","66728"
"29505","67450"
"29506","42754"
"29507","40380"
"29508","42539"
"29509","78957"
"29510","79001"
"29511","79014"
"29512","79015"
"29513","78598"
"29514","79018"
"29515","79036"
"29516","79051"
"29517","79059"
"29518","79065"
"29519","79068"
"29520","79080"
"29521","79101"
"29522","79102"
"29523","79201"
"29524","57642"
"29525","79226"
"29526","79227"
"29527","79237"
"29528","13647"
"29529","12987"
"29530","74535"
"29531","97637"
"29532","17406"
"29533","97880"
"29534","97436"
"29535","99402"
"29536","97374"
"29537","19457"
"29538","15087"
"29539","45673"
"29540","29130"
"29541","29009"
"29542","38138"
"29543","17034"
"29544","97065"
"29545","97601"
"29546","86503"
"29547","98520"
"29548","15060"
"29549","16049"
"29550","44049"
"29551","02881"
"29552","29669"
"29553","29160"
"29554","57744"
"29555","29904"
"29556","57636"
"29557","19519"
"29558","05743"
"29559","77434"
"29560","77494"
"29561","40336"
"29562","40359"
"29563","70115"
"29564","71019"
"29565","20617"
"29566","04623"
"29567","04787"
"29568","01527"
"29569","26170"
"29570","02048"
"29571","01510"
"29572","48729"
"29573","48006"
"29574","55945"
"29575","55125"
"29576","79356"
"29577","79358"
"29578","79366"
"29579","79406"
"29580","97375"
"29581","79412"
"29582","79502"
"29583","79510"
"29584","79512"
"29585","79517"
"29586","79527"
"29587","79528"
"29588","79543"
"29589","79562"
"29590","79240"
"29591","98020"
"29592","75964"
"29593","78884"
"29594","76950"
"29595","76011"
"29596","78022"
"29597","76935"
"29598","75949"
"29599","24439"
"29600","24260"
"29601","98409"
"29602","36345"
"29603","24458"
"29604","98570"
"29605","26283"
"29606","26137"
"29607","25063"
"29608","53143"
"29609","75855"
"29610","23187"
"29611","24085"
"29612","23116"
"29613","35968"
"29614","22201"
"29615","99348"
"29616","98814"
"29617","25062"
"29618","26273"
"29619","05084"
"29620","83112"
"29621","93276"
"29622","84779"
"29623","55065"
"29624","35951"
"29625","39474"
"29626","38760"
"29627","38749"
"29628","39154"
"29629","38958"
"29630","64109"
"29631","89102"
"29632","07066"
"29633","68351"
"29634","89042"
"29635","35978"
"29636","65753"
"29637","89426"
"29638","03835"
"29639","89415"
"29640","03574"
"29641","08201"
"29642","68526"
"29643","87316"
"29644","87537"
"29645","07017"
"29646","35036"
"29647","88325"
"29648","87364"
"29649","87499"
"29650","14881"
"29651","14850"
"29652","13045"
"29653","16001"
"29654","18030"
"29655","15243"
"29656","37179"
"29657","81303"
"29658","86031"
"29659","36752"
"29660","38462"
"29661","19076"
"29662","78641"
"29663","75847"
"29664","78207"
"29665","24019"
"29666","23509"
"29667","24382"
"29668","24801"
"29669","25185"
"29670","17257"
"29671","24522"
"29672","56228"
"29673","55943"
"29674","39073"
"29675","38655"
"29676","38917"
"29677","65550"
"29678","03307"
"29679","08348"
"29680","69171"
"29681","35540"
"29682","68443"
"29683","58645"
"29684","58317"
"29685","58580"
"29686","11794"
"29687","68332"
"29688","88220"
"29689","07028"
"29690","88042"
"29691","88415"
"29692","35458"
"29693","10546"
"29694","12821"
"29695","10919"
"29696","10165"
"29697","68881"
"29698","59859"
"29699","59526"
"29700","13343"
"29701","68732"
"29702","59261"
"29703","36768"
"29704","59460"
"29705","68465"
"29706","28472"
"29707","28723"
"29708","27330"
"29709","14504"
"29710","27562"
"29711","43138"
"29712","43524"
"29713","12736"
"29714","99573"
